"year","month","dayofmonth","totalflights","delaypercentage"
1995,9,23,"13189","12"
1995,9,24,"14018","12"
1995,9,25,"14764","12"
1995,9,26,"14766","9"
1995,9,27,"14756","9"
1995,9,28,"14760","11"
1995,9,29,"14772","13"
1995,9,30,"13165","7"
1995,10,1,"13997","9"
1995,10,2,"14733","15"
1995,10,3,"14731","11"
1995,10,4,"14768","18"
1995,10,5,"14789","34"
1995,10,6,"14790","19"
1995,10,7,"13121","11"
1995,10,8,"14044","11"
1995,10,9,"14789","8"
1995,10,10,"14786","8"
1995,10,11,"14787","11"
1995,10,12,"14809","11"
1995,10,13,"14803","17"
1995,10,14,"13144","17"
1995,10,15,"14049","18"
1995,10,16,"14806","10"
1995,10,17,"14800","14"
1995,10,18,"14806","12"
1995,10,19,"14805","13"
1995,10,20,"14812","33"
1995,10,21,"13139","18"
1995,10,22,"14060","18"
1995,10,23,"14807","12"
1995,10,24,"14800","8"
1995,10,25,"14800","10"
1995,10,26,"14803","12"
1995,10,27,"14810","30"
1995,10,28,"13064","12"
1995,10,29,"13997","17"
1995,10,30,"14804","15"
1995,10,31,"14764","17"
1995,11,1,"14778","35"
1995,11,2,"14805","30"
1995,11,3,"14801","19"
1995,11,4,"13044","9"
1995,11,5,"13997","15"
1995,11,6,"14810","19"
1995,11,7,"14807","23"
1995,11,8,"14807","13"
1995,11,9,"14818","20"
1995,11,10,"14817","28"
1995,11,11,"13047","27"
1995,11,12,"14025","20"
1995,11,13,"14818","15"
1995,11,14,"14808","21"
1995,11,15,"14814","16"
1995,11,16,"14844","19"
1995,11,17,"14853","26"
1995,11,18,"13094","18"
1995,11,19,"14019","16"
1995,11,20,"14830","13"
1995,11,21,"14837","20"
1995,11,22,"14938","15"
1995,11,23,"10948","5"
1995,11,24,"11176","7"
1995,11,25,"12973","9"
1995,11,26,"14274","14"
1995,11,27,"14835","32"
1995,11,28,"14834","26"
1995,11,29,"14833","19"
1995,11,30,"14807","11"
1995,12,1,"14784","17"
1995,12,2,"13063","8"
1995,12,3,"13995","11"
1995,12,4,"14797","11"
1995,12,5,"14798","14"
1995,12,6,"14796","18"
1995,12,7,"14804","18"
1995,12,8,"14813","31"
1995,12,9,"13072","32"
1995,12,10,"13993","23"
1995,12,11,"14798","22"
1995,12,12,"14804","24"
1995,12,13,"14782","32"
1995,12,14,"14748","35"
1995,12,15,"14850","34"
1995,12,16,"13041","27"
1995,12,17,"14043","27"
1995,12,18,"14854","35"
1995,12,19,"14854","39"
1995,12,20,"14858","49"
1995,12,21,"14889","57"
1995,12,22,"14916","53"
1995,12,23,"13161","41"
1995,12,24,"12002","13"
1995,12,25,"13132","15"
1995,12,26,"14771","29"
1995,12,27,"14785","29"
1995,12,28,"14775","23"
1995,12,29,"14765","19"
1995,12,30,"13002","31"
1995,12,31,"12943","28"
1996,1,1,"13689","46"
1996,1,2,"14883","49"
1996,1,3,"14877","47"
1996,1,4,"14863","37"
1996,1,5,"14882","27"
1996,1,6,"13013","35"
1996,1,7,"14023","31"
1996,1,8,"14796","15"
1996,1,9,"14757","30"
1996,1,10,"14756","28"
1996,1,11,"14774","30"
1996,1,12,"14795","28"
1996,1,13,"12968","12"
1996,1,14,"13969","10"
1996,1,15,"14765","14"
1996,1,16,"14764","36"
1996,1,17,"14769","37"
1996,1,18,"14768","44"
1996,1,19,"14799","37"
1996,1,20,"12973","17"
1996,1,21,"13975","24"
1996,1,22,"14796","20"
1996,1,23,"14792","29"
1996,1,24,"14795","29"
1996,1,25,"14806","23"
1996,1,26,"14820","32"
1996,1,27,"12998","25"
1996,1,28,"13983","13"
1996,1,29,"14794","25"
1996,1,30,"14789","25"
1996,1,31,"14793","28"
1996,2,1,"14803","28"
1996,2,2,"14820","37"
1996,2,3,"13005","35"
1996,2,4,"14007","26"
1996,2,5,"14797","14"
1996,2,6,"14778","19"
1996,2,7,"14829","15"
1996,2,8,"14841","17"
1996,2,9,"14864","17"
1996,2,10,"13138","10"
1996,2,11,"14077","15"
1996,2,12,"14839","10"
1996,2,13,"14829","11"
1996,2,14,"14834","20"
1996,2,15,"14870","23"
1996,2,16,"14909","34"
1996,2,17,"13057","29"
1996,2,18,"13919","15"
1996,2,19,"14667","21"
1996,2,20,"14879","31"
1996,2,21,"14881","33"
1996,2,22,"14896","35"
1996,2,23,"14918","32"
1996,2,24,"13147","17"
1996,2,25,"14118","21"
1996,2,26,"14882","24"
1996,2,27,"14882","25"
1996,2,28,"14888","23"
1996,2,29,"14891","19"
1996,3,1,"14901","17"
1996,3,2,"13209","23"
1996,3,3,"14126","21"
1996,3,4,"14917","17"
1996,3,5,"14913","23"
1996,3,6,"14921","32"
1996,3,7,"14927","34"
1996,3,8,"14948","33"
1996,3,9,"13225","21"
1996,3,10,"14123","15"
1996,3,11,"14923","13"
1996,3,12,"14917","9"
1996,3,13,"14524","10"
1996,3,14,"14921","16"
1996,3,15,"14943","22"
1996,3,16,"13224","17"
1996,3,17,"14125","19"
1996,3,18,"14918","20"
1996,3,19,"14903","26"
1996,3,20,"14901","32"
1996,3,21,"14908","16"
1996,3,22,"14927","17"
1996,3,23,"13225","13"
1996,3,24,"14108","22"
1996,3,25,"14910","21"
1996,3,26,"14904","9"
1996,3,27,"14909","22"
1996,3,28,"14914","26"
1996,3,29,"14929","25"
1996,3,30,"13216","16"
1996,3,31,"14110","20"
1996,4,1,"14873","21"
1996,4,2,"14874","8"
1996,4,3,"14878","7"
1996,4,4,"14876","19"
1996,4,5,"14773","15"
1996,4,6,"13044","12"
1996,4,7,"14000","11"
1996,4,8,"14893","17"
1996,4,9,"14893","16"
1996,4,10,"14892","14"
1996,4,11,"14897","11"
1996,4,12,"14911","32"
1996,4,13,"13268","17"
1996,4,14,"14114","18"
1996,4,15,"14889","26"
1996,4,16,"14889","17"
1996,4,17,"14886","11"
1996,4,18,"14888","14"
1996,4,19,"14911","20"
1996,4,20,"13257","20"
1996,4,21,"14119","12"
1996,4,22,"14877","23"
1996,4,23,"14836","16"
1996,4,24,"14847","12"
1996,4,25,"14822","12"
1996,4,26,"14801","23"
1996,4,27,"13144","10"
1996,4,28,"14049","23"
1996,4,29,"14816","29"
1996,4,30,"14790","20"
1996,5,1,"14781","12"
1996,5,2,"14815","10"
1996,5,3,"14809","15"
1996,5,4,"13169","13"
1996,5,5,"14024","23"
1996,5,6,"14842","17"
1996,5,7,"14847","13"
1996,5,8,"14845","22"
1996,5,9,"14835","23"
1996,5,10,"14881","30"
1996,5,11,"13280","18"
1996,5,12,"14054","9"
1996,5,13,"14855","11"
1996,5,14,"14864","15"
1996,5,15,"14866","21"
1996,5,16,"14874","34"
1996,5,17,"14891","28"
1996,5,18,"13314","12"
1996,5,19,"14090","14"
1996,5,20,"14869","18"
1996,5,21,"14872","23"
1996,5,22,"14870","12"
1996,5,23,"14876","22"
1996,5,24,"14901","32"
1996,5,25,"13001","15"
1996,5,26,"12894","9"
1996,5,27,"14195","15"
1996,5,28,"14875","24"
1996,5,29,"14876","15"
1996,5,30,"14878","10"
1996,5,31,"14880","10"
1996,6,1,"13474","18"
1996,6,2,"14228","12"
1996,6,3,"14940","15"
1996,6,4,"14949","19"
1996,6,5,"14926","11"
1996,6,6,"15012","22"
1996,6,7,"15086","25"
1996,6,8,"13664","17"
1996,6,9,"14423","30"
1996,6,10,"15076","24"
1996,6,11,"15070","28"
1996,6,12,"15069","27"
1996,6,13,"15087","25"
1996,6,14,"15123","25"
1996,6,15,"13769","21"
1996,6,16,"14497","21"
1996,6,17,"15159","31"
1996,6,18,"15186","21"
1996,6,19,"15173","23"
1996,6,20,"15209","29"
1996,6,21,"15235","28"
1996,6,22,"13905","18"
1996,6,23,"14562","21"
1996,6,24,"15195","28"
1996,6,25,"15187","20"
1996,6,26,"15187","19"
1996,6,27,"15201","19"
1996,6,28,"15239","19"
1996,6,29,"13915","14"
1996,6,30,"14565","18"
1996,7,1,"15205","15"
1996,7,2,"15200","18"
1996,7,3,"15170","24"
1996,7,4,"12499","8"
1996,7,5,"12489","6"
1996,7,6,"13589","10"
1996,7,7,"14561","19"
1996,7,8,"15205","30"
1996,7,9,"15206","25"
1996,7,10,"15194","15"
1996,7,11,"15210","14"
1996,7,12,"15242","25"
1996,7,13,"13958","19"
1996,7,14,"14596","30"
1996,7,15,"15218","28"
1996,7,16,"15209","15"
1996,7,17,"15206","25"
1996,7,18,"15232","29"
1996,7,19,"15255","32"
1996,7,20,"13961","20"
1996,7,21,"14608","17"
1996,7,22,"15220","16"
1996,7,23,"15219","20"
1996,7,24,"15214","22"
1996,7,25,"15228","25"
1996,7,26,"15257","26"
1996,7,27,"13972","18"
1996,7,28,"14616","21"
1996,7,29,"15211","21"
1996,7,30,"15214","22"
1996,7,31,"15212","26"
1996,8,1,"15235","24"
1996,8,2,"15272","24"
1996,8,3,"13995","20"
1996,8,4,"14628","19"
1996,8,5,"15233","20"
1996,8,6,"15234","15"
1996,8,7,"15232","22"
1996,8,8,"15232","30"
1996,8,9,"15270","28"
1996,8,10,"13990","20"
1996,8,11,"14628","22"
1996,8,12,"15237","19"
1996,8,13,"15228","18"
1996,8,14,"15227","18"
1996,8,15,"15214","25"
1996,8,16,"15249","29"
1996,8,17,"13973","22"
1996,8,18,"14618","22"
1996,8,19,"15212","21"
1996,8,20,"15224","21"
1996,8,21,"15225","21"
1996,8,22,"15217","24"
1996,8,23,"15231","29"
1996,8,24,"13936","18"
1996,8,25,"14569","20"
1996,8,26,"15210","19"
1996,8,27,"15218","23"
1996,8,28,"15227","21"
1996,8,29,"15222","20"
1996,8,30,"15209","21"
1996,8,31,"12899","15"
1996,9,1,"12443","6"
1996,9,2,"14550","11"
1996,9,3,"15213","18"
1996,9,4,"15092","14"
1996,9,5,"15077","18"
1996,9,6,"15096","20"
1996,9,7,"13814","14"
1996,9,8,"14308","20"
1996,9,9,"15014","18"
1996,9,10,"14966","15"
1996,9,11,"14987","23"
1996,9,12,"14995","21"
1996,9,13,"15004","23"
1996,9,14,"13471","10"
1996,9,15,"14191","16"
1996,9,16,"14986","23"
1996,9,17,"14986","18"
1996,9,18,"14985","24"
1996,9,19,"14990","21"
1996,9,20,"14985","18"
1996,9,21,"13472","12"
1996,9,22,"14194","17"
1996,9,23,"14987","15"
1996,9,24,"14990","16"
1996,9,25,"14983","14"
1996,9,26,"14988","37"
1996,9,27,"15000","29"
1996,9,28,"13464","11"
1996,9,29,"14171","16"
1996,9,30,"14950","13"
1996,10,1,"15013","11"
1996,10,2,"15034","16"
1996,10,3,"15036","15"
1996,10,4,"15032","19"
1996,10,5,"13511","12"
1996,10,6,"14243","14"
1996,10,7,"15025","19"
1996,10,8,"15027","20"
1996,10,9,"15025","14"
1996,10,10,"15036","21"
1996,10,11,"15042","22"
1996,10,12,"13519","11"
1996,10,13,"14248","11"
1996,10,14,"15028","12"
1996,10,15,"15023","10"
1996,10,16,"15007","18"
1996,10,17,"15021","27"
1996,10,18,"15025","33"
1996,10,19,"13503","18"
1996,10,20,"14243","26"
1996,10,21,"15016","28"
1996,10,22,"15018","23"
1996,10,23,"15015","17"
1996,10,24,"15021","21"
1996,10,25,"15014","32"
1996,10,26,"13444","21"
1996,10,27,"14233","22"
1996,10,28,"15039","17"
1996,10,29,"15044","24"
1996,10,30,"15030","23"
1996,10,31,"15062","16"
1996,11,1,"15085","20"
1996,11,2,"13528","12"
1996,11,3,"14294","12"
1996,11,4,"15093","7"
1996,11,5,"15090","9"
1996,11,6,"15092","21"
1996,11,7,"15112","28"
1996,11,8,"15105","31"
1996,11,9,"13491","13"
1996,11,10,"14283","14"
1996,11,11,"15099","12"
1996,11,12,"15107","10"
1996,11,13,"14893","16"
1996,11,14,"15106","18"
1996,11,15,"15108","23"
1996,11,16,"13512","15"
1996,11,17,"14312","19"
1996,11,18,"15118","14"
1996,11,19,"15119","17"
1996,11,20,"15123","18"
1996,11,21,"15134","30"
1996,11,22,"15141","25"
1996,11,23,"13547","17"
1996,11,24,"14310","26"
1996,11,25,"15132","22"
1996,11,26,"15156","26"
1996,11,27,"15231","19"
1996,11,28,"11529","10"
1996,11,29,"11629","9"
1996,11,30,"13609","25"
1996,12,1,"14554","32"
1996,12,2,"15174","24"
1996,12,3,"15157","21"
1996,12,4,"15119","17"
1996,12,5,"15147","35"
1996,12,6,"15152","30"
1996,12,7,"13567","20"
1996,12,8,"14320","19"
1996,12,9,"15144","18"
1996,12,10,"15139","13"
1996,12,11,"15123","29"
1996,12,12,"15156","32"
1996,12,13,"15142","24"
1996,12,14,"13678","17"
1996,12,15,"14428","19"
1996,12,16,"15218","21"
1996,12,17,"15213","29"
1996,12,18,"15239","34"
1996,12,19,"15264","51"
1996,12,20,"15276","43"
1996,12,21,"13788","40"
1996,12,22,"14481","34"
1996,12,23,"15218","37"
1996,12,24,"13535","19"
1996,12,25,"13535","12"
1996,12,26,"15118","36"
1996,12,27,"15137","38"
1996,12,28,"13734","36"
1996,12,29,"14411","34"
1996,12,30,"15157","39"
1996,12,31,"13673","32"
1997,1,1,"13920","25"
1997,1,2,"15176","36"
1997,1,3,"15206","21"
1997,1,4,"13774","28"
1997,1,5,"14513","36"
1997,1,6,"15219","27"
1997,1,7,"15203","17"
1997,1,8,"15205","23"
1997,1,9,"15188","43"
1997,1,10,"15205","41"
1997,1,11,"13579","25"
1997,1,12,"14344","30"
1997,1,13,"15104","19"
1997,1,14,"15084","16"
1997,1,15,"15131","33"
1997,1,16,"15143","33"
1997,1,17,"15155","32"
1997,1,18,"13495","19"
1997,1,19,"14306","17"
1997,1,20,"15132","20"
1997,1,21,"15134","22"
1997,1,22,"15133","24"
1997,1,23,"15143","23"
1997,1,24,"15159","37"
1997,1,25,"13496","24"
1997,1,26,"14300","26"
1997,1,27,"15123","26"
1997,1,28,"15125","17"
1997,1,29,"15126","15"
1997,1,30,"15126","17"
1997,1,31,"15176","21"
1997,2,1,"13473","12"
1997,2,2,"14324","14"
1997,2,3,"15163","14"
1997,2,4,"15164","19"
1997,2,5,"15166","12"
1997,2,6,"15178","15"
1997,2,7,"15184","21"
1997,2,8,"13475","21"
1997,2,9,"14327","13"
1997,2,10,"15171","11"
1997,2,11,"15191","13"
1997,2,12,"15202","31"
1997,2,13,"15220","31"
1997,2,14,"15239","39"
1997,2,15,"13472","16"
1997,2,16,"14335","20"
1997,2,17,"15098","16"
1997,2,18,"15240","14"
1997,2,19,"15244","19"
1997,2,20,"15244","33"
1997,2,21,"15269","35"
1997,2,22,"13591","19"
1997,2,23,"14441","17"
1997,2,24,"15243","16"
1997,2,25,"15247","11"
1997,2,26,"15248","31"
1997,2,27,"15250","37"
1997,2,28,"15257","33"
1997,3,1,"13590","26"
1997,3,2,"14450","24"
1997,3,3,"15263","19"
1997,3,4,"15258","20"
1997,3,5,"15270","25"
1997,3,6,"15266","24"
1997,3,7,"15298","16"
1997,3,8,"13616","11"
1997,3,9,"14469","17"
1997,3,10,"15272","15"
1997,3,11,"15268","9"
1997,3,12,"15271","14"
1997,3,13,"15266","27"
1997,3,14,"15294","43"
1997,3,15,"13627","19"
1997,3,16,"14477","21"
1997,3,17,"15277","12"
1997,3,18,"15274","19"
1997,3,19,"15278","17"
1997,3,20,"15289","17"
1997,3,21,"15301","17"
1997,3,22,"13637","13"
1997,3,23,"14470","15"
1997,3,24,"15276","18"
1997,3,25,"15270","21"
1997,3,26,"15274","14"
1997,3,27,"15279","13"
1997,3,28,"15159","17"
1997,3,29,"13561","11"
1997,3,30,"14422","12"
1997,3,31,"15264","21"
1997,4,1,"15278","13"
1997,4,2,"15267","14"
1997,4,3,"15270","18"
1997,4,4,"15307","28"
1997,4,5,"13548","21"
1997,4,6,"14413","27"
1997,4,7,"15249","13"
1997,4,8,"15257","13"
1997,4,9,"15259","12"
1997,4,10,"15255","21"
1997,4,11,"15267","32"
1997,4,12,"13585","23"
1997,4,13,"14460","13"
1997,4,14,"15229","8"
1997,4,15,"15225","5"
1997,4,16,"15224","9"
1997,4,17,"15221","16"
1997,4,18,"15249","24"
1997,4,19,"13577","10"
1997,4,20,"14453","14"
1997,4,21,"15223","12"
1997,4,22,"15222","14"
1997,4,23,"15219","22"
1997,4,24,"15224","17"
1997,4,25,"15251","20"
1997,4,26,"13558","16"
1997,4,27,"14434","24"
1997,4,28,"15198","26"
1997,4,29,"15195","9"
1997,4,30,"15177","15"
1997,5,1,"15155","19"
1997,5,2,"15193","22"
1997,5,3,"13497","19"
1997,5,4,"14381","9"
1997,5,5,"15156","12"
1997,5,6,"15146","12"
1997,5,7,"15149","12"
1997,5,8,"15156","14"
1997,5,9,"15187","24"
1997,5,10,"13509","6"
1997,5,11,"14406","9"
1997,5,12,"15189","11"
1997,5,13,"15194","7"
1997,5,14,"15189","10"
1997,5,15,"15199","18"
1997,5,16,"15224","17"
1997,5,17,"13545","12"
1997,5,18,"14423","19"
1997,5,19,"15192","22"
1997,5,20,"15192","12"
1997,5,21,"15187","12"
1997,5,22,"15202","18"
1997,5,23,"15228","19"
1997,5,24,"13265","11"
1997,5,25,"13264","11"
1997,5,26,"14591","10"
1997,5,27,"15198","18"
1997,5,28,"15197","14"
1997,5,29,"15200","12"
1997,5,30,"15223","14"
1997,5,31,"13524","11"
1997,6,1,"14478","19"
1997,6,2,"15236","23"
1997,6,3,"15239","15"
1997,6,4,"15230","12"
1997,6,5,"15276","13"
1997,6,6,"15308","29"
1997,6,7,"13805","14"
1997,6,8,"14631","17"
1997,6,9,"15322","13"
1997,6,10,"15298","12"
1997,6,11,"15321","17"
1997,6,12,"15352","25"
1997,6,13,"15388","32"
1997,6,14,"14002","21"
1997,6,15,"14694","16"
1997,6,16,"15363","20"
1997,6,17,"15359","25"
1997,6,18,"14903","26"
1997,6,19,"15360","19"
1997,6,20,"15380","23"
1997,6,21,"14073","26"
1997,6,22,"14727","30"
1997,6,23,"15367","16"
1997,6,24,"15357","19"
1997,6,25,"15347","25"
1997,6,26,"15359","32"
1997,6,27,"15384","22"
1997,6,28,"14078","21"
1997,6,29,"14735","15"
1997,6,30,"15365","18"
1997,7,1,"15363","15"
1997,7,2,"15373","18"
1997,7,3,"15370","15"
1997,7,4,"13033","8"
1997,7,5,"13307","16"
1997,7,6,"14765","22"
1997,7,7,"15394","19"
1997,7,8,"15388","24"
1997,7,9,"15379","25"
1997,7,10,"15389","15"
1997,7,11,"15411","15"
1997,7,12,"14142","10"
1997,7,13,"14787","14"
1997,7,14,"15406","19"
1997,7,15,"15399","18"
1997,7,16,"15402","17"
1997,7,17,"15401","21"
1997,7,18,"15432","27"
1997,7,19,"14159","21"
1997,7,20,"14793","18"
1997,7,21,"15418","22"
1997,7,22,"15414","20"
1997,7,23,"15409","24"
1997,7,24,"15414","27"
1997,7,25,"15430","19"
1997,7,26,"14156","15"
1997,7,27,"14798","24"
1997,7,28,"15419","22"
1997,7,29,"15409","14"
1997,7,30,"15401","19"
1997,7,31,"15410","20"
1997,8,1,"15429","18"
1997,8,2,"14164","14"
1997,8,3,"14788","18"
1997,8,4,"15421","19"
1997,8,5,"15422","17"
1997,8,6,"15404","15"
1997,8,7,"15397","18"
1997,8,8,"15428","20"
1997,8,9,"14187","21"
1997,8,10,"14808","23"
1997,8,11,"15439","18"
1997,8,12,"15438","26"
1997,8,13,"15427","24"
1997,8,14,"15436","21"
1997,8,15,"15451","27"
1997,8,16,"14177","22"
1997,8,17,"14811","33"
1997,8,18,"15431","24"
1997,8,19,"15435","17"
1997,8,20,"15426","26"
1997,8,21,"15416","21"
1997,8,22,"15451","15"
1997,8,23,"14180","11"
1997,8,24,"14808","14"
1997,8,25,"15435","9"
1997,8,26,"15436","12"
1997,8,27,"15422","8"
1997,8,28,"15432","15"
1997,8,29,"15452","20"
1997,8,30,"13612","11"
1997,8,31,"13045","5"
1997,9,1,"14606","9"
1997,9,2,"15412","18"
1997,9,3,"15320","13"
1997,9,4,"15221","9"
1997,9,5,"15230","8"
1997,9,6,"13584","5"
1997,9,7,"14412","7"
1997,9,8,"15168","10"
1997,9,9,"15143","11"
1997,9,10,"15155","17"
1997,9,11,"15173","23"
1997,9,12,"15172","12"
1997,9,13,"13303","6"
1997,9,14,"14344","13"
1997,9,15,"15164","10"
1997,9,16,"15149","11"
1997,9,17,"15146","9"
1997,9,18,"15163","12"
1997,9,19,"15172","23"
1997,9,20,"13297","10"
1997,9,21,"14343","13"
1997,9,22,"15158","10"
1997,9,23,"15151","14"
1997,9,24,"15146","12"
1997,9,25,"15163","18"
1997,9,26,"15176","15"
1997,9,27,"13307","7"
1997,9,28,"14347","15"
1997,9,29,"15159","11"
1997,9,30,"15147","8"
1997,10,1,"15155","17"
1997,10,2,"15178","9"
1997,10,3,"15189","9"
1997,10,4,"13330","11"
1997,10,5,"14367","13"
1997,10,6,"15164","9"
1997,10,7,"15162","11"
1997,10,8,"15159","18"
1997,10,9,"15162","17"
1997,10,10,"15171","17"
1997,10,11,"13290","10"
1997,10,12,"14335","17"
1997,10,13,"15161","13"
1997,10,14,"15171","9"
1997,10,15,"15165","16"
1997,10,16,"15169","16"
1997,10,17,"15168","18"
1997,10,18,"13299","11"
1997,10,19,"14334","17"
1997,10,20,"15166","9"
1997,10,21,"15167","13"
1997,10,22,"15166","13"
1997,10,23,"15161","26"
1997,10,24,"15165","37"
1997,10,25,"13218","19"
1997,10,26,"14318","34"
1997,10,27,"15158","24"
1997,10,28,"15160","8"
1997,10,29,"15163","8"
1997,10,30,"15161","12"
1997,10,31,"15115","14"
1997,11,1,"13197","14"
1997,11,2,"14229","19"
1997,11,3,"15085","12"
1997,11,4,"15070","7"
1997,11,5,"15088","16"
1997,11,6,"15098","29"
1997,11,7,"15102","28"
1997,11,8,"13213","12"
1997,11,9,"14236","17"
1997,11,10,"15076","13"
1997,11,11,"15076","12"
1997,11,12,"15077","20"
1997,11,13,"15097","31"
1997,11,14,"15093","38"
1997,11,15,"13213","27"
1997,11,16,"14266","19"
1997,11,17,"15093","9"
1997,11,18,"15078","12"
1997,11,19,"15091","17"
1997,11,20,"15112","15"
1997,11,21,"15122","28"
1997,11,22,"13246","19"
1997,11,23,"14242","13"
1997,11,24,"15073","10"
1997,11,25,"15100","16"
1997,11,26,"15170","23"
1997,11,27,"11356","8"
1997,11,28,"11926","11"
1997,11,29,"13364","26"
1997,11,30,"14536","32"
1997,12,1,"15103","24"
1997,12,2,"15078","24"
1997,12,3,"15083","22"
1997,12,4,"15096","18"
1997,12,5,"15113","22"
1997,12,6,"13223","16"
1997,12,7,"14211","21"
1997,12,8,"15076","24"
1997,12,9,"15074","24"
1997,12,10,"15077","36"
1997,12,11,"15095","33"
1997,12,12,"15111","28"
1997,12,13,"13242","15"
1997,12,14,"14239","20"
1997,12,15,"15097","8"
1997,12,16,"15109","7"
1997,12,17,"15106","10"
1997,12,18,"15131","23"
1997,12,19,"15178","24"
1997,12,20,"13452","26"
1997,12,21,"14361","22"
1997,12,22,"15104","30"
1997,12,23,"15076","41"
1997,12,24,"13540","38"
1997,12,25,"12533","12"
1997,12,26,"14131","19"
1997,12,27,"13384","24"
1997,12,28,"14327","19"
1997,12,29,"15039","34"
1997,12,30,"14972","28"
1997,12,31,"13543","13"
1998,1,1,"13074","10"
1998,1,2,"14219","16"
1998,1,3,"13415","23"
1998,1,4,"14377","33"
1998,1,5,"15139","30"
1998,1,6,"15103","32"
1998,1,7,"15094","30"
1998,1,8,"15080","29"
1998,1,9,"15106","21"
1998,1,10,"13205","13"
1998,1,11,"14240","26"
1998,1,12,"15060","24"
1998,1,13,"15062","15"
1998,1,14,"15067","26"
1998,1,15,"15076","35"
1998,1,16,"15096","35"
1998,1,17,"13151","12"
1998,1,18,"14193","19"
1998,1,19,"15055","14"
1998,1,20,"15057","9"
1998,1,21,"15068","19"
1998,1,22,"15081","27"
1998,1,23,"15098","27"
1998,1,24,"13150","10"
1998,1,25,"14195","9"
1998,1,26,"15062","13"
1998,1,27,"15062","11"
1998,1,28,"15066","18"
1998,1,29,"15080","10"
1998,1,30,"15095","13"
1998,1,31,"13175","10"
1998,2,1,"14218","12"
1998,2,2,"15088","17"
1998,2,3,"15084","19"
1998,2,4,"15095","29"
1998,2,5,"15100","23"
1998,2,6,"15114","20"
1998,2,7,"13170","12"
1998,2,8,"14219","17"
1998,2,9,"15088","16"
1998,2,10,"15079","22"
1998,2,11,"15112","25"
1998,2,12,"15161","19"
1998,2,13,"15185","16"
1998,2,14,"13325","15"
1998,2,15,"14204","12"
1998,2,16,"15069","34"
1998,2,17,"15148","41"
1998,2,18,"15152","24"
1998,2,19,"15166","22"
1998,2,20,"15185","19"
1998,2,21,"13387","15"
1998,2,22,"14322","22"
1998,2,23,"15156","22"
1998,2,24,"15146","23"
1998,2,25,"15138","17"
1998,2,26,"15158","21"
1998,2,27,"15180","16"
1998,2,28,"13383","13"
1998,3,1,"14334","15"
1998,3,2,"15159","11"
