origin,originlat,originlong,destination,destinationlat,destinationlong,weight,arrivaldelaymins,numofdelays,delaypercentage
DFW,32.89595056,-97.0372,SDF,38.17438889,-85.736,1386,11310,291,20
DFW,32.89595056,-97.0372,SEA,47.44898194,-122.3093131,3915,51158,1237,31
DFW,32.89595056,-97.0372,SFO,37.61900194,-122.3748433,3486,60418,1154,33
DFW,32.89595056,-97.0372,SGF,37.24432611,-93.38685806,3231,26117,693,21
DFW,32.89595056,-97.0372,SHV,32.4466275,-93.82559833,3579,30881,816,22
DFW,32.89595056,-97.0372,SJC,37.36186194,-121.9290089,2250,20098,540,24
DFW,32.89595056,-97.0372,SJT,31.35775,-100.4963056,1315,9975,291,22
DFW,32.89595056,-97.0372,SJU,18.43941667,-66.00183333,985,18641,348,35
DFW,32.89595056,-97.0372,SLC,40.78838778,-111.9777731,3143,34595,768,24
DFW,32.89595056,-97.0372,SMF,38.69542167,-121.5907669,1346,16437,391,29
DFW,32.89595056,-97.0372,SNA,33.67565861,-117.8682225,3669,35690,938,25
DFW,32.89595056,-97.0372,SPS,33.98879611,-98.49189333,1831,8303,325,17
DFW,32.89595056,-97.0372,STL,38.74768694,-90.35998972,3598,34904,798,22
DFW,32.89595056,-97.0372,SYR,43.11118694,-76.10631056,178,1390,45,25
DFW,32.89595056,-97.0372,TPA,27.97547222,-82.53325,2803,24511,634,22
DFW,32.89595056,-97.0372,TUL,36.19837222,-95.88824167,3256,42544,910,27
DFW,32.89595056,-97.0372,TUS,32.11608333,-110.9410278,2677,34073,725,27
DFW,32.89595056,-97.0372,TXK,33.45370806,-93.99102,1247,7532,235,18
DFW,32.89595056,-97.0372,TYR,32.35413889,-95.40238611,1585,9657,266,16
DFW,32.89595056,-97.0372,TYS,35.81248722,-83.99285583,1505,14323,379,25
DFW,32.89595056,-97.0372,VPS,30.48325,-86.5254,1962,11913,373,19
DFW,32.89595056,-97.0372,XNA,36.28186944,-94.30681111,2780,29896,686,24
DHN,31.32133917,-85.44962889,ATL,33.64044444,-84.42694444,1397,18603,313,22
DLG,59.0454125,-158.5033389,ANC,61.17432028,-149.9961856,116,1795,55,47
DLH,46.84209028,-92.19364861,DTW,42.21205889,-83.34883583,721,-39,88,12
DLH,46.84209028,-92.19364861,MSP,44.88054694,-93.2169225,1292,1794,160,12
DRO,37.15151667,-107.7537692,ABQ,35.04022222,-106.6091944,1,46,1,100
DRO,37.15151667,-107.7537692,DEN,39.85840806,-104.6670019,2475,4513,322,13
DRO,37.15151667,-107.7537692,PHX,33.43416667,-112.0080556,812,-927,81,9
DRO,37.15151667,-107.7537692,SLC,40.78838778,-111.9777731,386,-1800,29,7
DSM,41.53493306,-93.66068222,ATL,33.64044444,-84.42694444,1115,10486,248,22
DSM,41.53493306,-93.66068222,CLE,41.41089417,-81.84939667,139,43,15,10
DSM,41.53493306,-93.66068222,CVG,39.04614278,-84.6621725,982,-1579,97,9
DSM,41.53493306,-93.66068222,CWA,44.77761917,-89.66677944,1,31,1,100
DSM,41.53493306,-93.66068222,DCA,38.85208333,-77.03772222,272,-732,24,8
DSM,41.53493306,-93.66068222,DEN,39.85840806,-104.6670019,1704,16242,379,22
DSM,41.53493306,-93.66068222,DFW,32.89595056,-97.0372,2137,14784,430,20
DSM,41.53493306,-93.66068222,DTW,42.21205889,-83.34883583,956,3475,152,15
DSM,41.53493306,-93.66068222,IAH,29.98047222,-95.33972222,688,4465,134,19
DSM,41.53493306,-93.66068222,LAX,33.94253611,-118.4080744,175,-271,23,13
DSM,41.53493306,-93.66068222,LGA,40.77724306,-73.87260917,707,9100,194,27
DSM,41.53493306,-93.66068222,MEM,35.04241667,-89.97666667,751,3102,114,15
DSM,41.53493306,-93.66068222,MKE,42.94722222,-87.89658333,722,1624,90,12
DSM,41.53493306,-93.66068222,MSP,44.88054694,-93.2169225,1012,8631,190,18
DSM,41.53493306,-93.66068222,ORD,41.979595,-87.90446417,4525,67990,1190,26
DSM,41.53493306,-93.66068222,ORF,36.89461111,-76.20122222,1,53,1,100
DSM,41.53493306,-93.66068222,PHX,33.43416667,-112.0080556,749,1448,91,12
DSM,41.53493306,-93.66068222,SLC,40.78838778,-111.9777731,3,119,2,66
DTW,42.21205889,-83.34883583,ABE,40.65236278,-75.44040167,997,3394,171,17
DTW,42.21205889,-83.34883583,ALB,42.74811944,-73.80297861,1013,11102,237,23
DTW,42.21205889,-83.34883583,ANC,61.17432028,-149.9961856,96,2404,51,53
DTW,42.21205889,-83.34883583,ATL,33.64044444,-84.42694444,5612,64491,1407,25
DTW,42.21205889,-83.34883583,ATW,44.25740806,-88.51947556,1021,348,152,14
DTW,42.21205889,-83.34883583,AVL,35.43619444,-82.54180556,768,3477,138,17
DTW,42.21205889,-83.34883583,AVP,41.33814944,-75.7242675,722,1753,107,14
DTW,42.21205889,-83.34883583,AZO,42.234875,-85.5520575,1176,7441,235,19
DTW,42.21205889,-83.34883583,BDL,41.93887417,-72.68322833,1565,13671,363,23
DTW,42.21205889,-83.34883583,BGM,42.20848278,-75.97961361,728,3269,117,16
DTW,42.21205889,-83.34883583,BGR,44.80744444,-68.82813889,801,2165,138,17
DTW,42.21205889,-83.34883583,BHM,33.56294306,-86.75354972,887,3433,168,18
DTW,42.21205889,-83.34883583,BNA,36.12447667,-86.67818222,2712,20900,596,21
DTW,42.21205889,-83.34883583,BOS,42.3643475,-71.00517917,2377,36639,756,31
DTW,42.21205889,-83.34883583,BTV,44.47300361,-73.1503125,826,4474,142,17
DTW,42.21205889,-83.34883583,BUF,42.94052472,-78.73216667,1508,16592,354,23
DTW,42.21205889,-83.34883583,BWI,39.17540167,-76.66819833,3101,28065,680,21
DTW,42.21205889,-83.34883583,BZN,45.77690139,-111.1530072,19,178,9,47
DTW,42.21205889,-83.34883583,CAE,33.93884,-81.11953944,713,4126,140,19
DTW,42.21205889,-83.34883583,CAK,40.91631194,-81.44246556,1044,2964,169,16
DTW,42.21205889,-83.34883583,CHA,35.03526833,-85.20378778,73,103,12,16
DTW,42.21205889,-83.34883583,CHS,32.89864639,-80.04050583,761,3200,136,17
DTW,42.21205889,-83.34883583,CID,41.88458833,-91.71087222,948,4546,173,18
DTW,42.21205889,-83.34883583,CLE,41.41089417,-81.84939667,1182,7033,243,20
DTW,42.21205889,-83.34883583,CLT,35.21401111,-80.94312583,2703,23309,702,25
DTW,42.21205889,-83.34883583,CMH,39.99798528,-82.89188278,1894,16532,425,22
DTW,42.21205889,-83.34883583,CRW,38.37315083,-81.59318972,208,-1474,20,9
DTW,42.21205889,-83.34883583,CVG,39.04614278,-84.6621725,3099,20994,651,21
DTW,42.21205889,-83.34883583,CWA,44.77761917,-89.66677944,549,1343,89,16
DTW,42.21205889,-83.34883583,DAY,39.90237583,-84.219375,1322,3347,200,15
DTW,42.21205889,-83.34883583,DCA,38.85208333,-77.03772222,2986,26703,655,21
DTW,42.21205889,-83.34883583,DEN,39.85840806,-104.6670019,2919,29503,781,26
DTW,42.21205889,-83.34883583,DFW,32.89595056,-97.0372,2799,24886,743,26
DTW,42.21205889,-83.34883583,DLH,46.84209028,-92.19364861,722,979,102,14
DTW,42.21205889,-83.34883583,DSM,41.53493306,-93.66068222,977,2446,161,16
DTW,42.21205889,-83.34883583,ELM,42.15991361,-76.89144333,1336,5386,212,15
DTW,42.21205889,-83.34883583,ERI,42.08202139,-80.17621556,1398,8548,244,17
DTW,42.21205889,-83.34883583,EVV,38.03799139,-87.53062667,1342,2534,194,14
DTW,42.21205889,-83.34883583,EWR,40.69249722,-74.16866056,4374,105350,1707,39
DTW,42.21205889,-83.34883583,FLL,26.07258333,-80.15275,1321,21438,451,34
DTW,42.21205889,-83.34883583,FNT,42.96550333,-83.74345639,1519,11425,326,21
DTW,42.21205889,-83.34883583,FWA,40.97846583,-85.19514639,1202,5106,216,17
DTW,42.21205889,-83.34883583,GRB,44.48507333,-88.12959,1245,15288,304,24
DTW,42.21205889,-83.34883583,GRR,42.88081972,-85.52276778,2527,22079,570,22
DTW,42.21205889,-83.34883583,GSO,36.09774694,-79.9372975,1245,3815,223,17
DTW,42.21205889,-83.34883583,GSP,34.89566722,-82.21885833,1239,7623,229,18
DTW,42.21205889,-83.34883583,HPN,41.06695778,-73.70757444,666,3183,130,19
DTW,42.21205889,-83.34883583,HSV,34.6404475,-86.77310944,698,2428,113,16
DTW,42.21205889,-83.34883583,IAD,38.94453194,-77.45580972,1708,21449,443,25
DTW,42.21205889,-83.34883583,IAH,29.98047222,-95.33972222,2740,17753,606,22
DTW,42.21205889,-83.34883583,ICT,37.64995889,-97.43304583,242,1137,59,24
DTW,42.21205889,-83.34883583,IND,39.71732917,-86.29438417,2605,23354,623,23
DTW,42.21205889,-83.34883583,ITH,42.49102778,-76.45844444,133,-216,20,15
DTW,42.21205889,-83.34883583,JAN,32.31116667,-90.07588889,682,2505,129,18
DTW,42.21205889,-83.34883583,JAX,30.49405556,-81.68786111,507,9248,193,38
DTW,42.21205889,-83.34883583,JFK,40.63975111,-73.77892556,1754,29827,558,31
DTW,42.21205889,-83.34883583,LAN,42.7787,-84.58735806,1642,11453,353,21
DTW,42.21205889,-83.34883583,LAS,36.08036111,-115.1523333,2038,16769,559,27
DTW,42.21205889,-83.34883583,LAX,33.94253611,-118.4080744,1608,26155,657,40
DTW,42.21205889,-83.34883583,LEX,38.03697222,-84.60538889,1658,3952,270,16
DTW,42.21205889,-83.34883583,LGA,40.77724306,-73.87260917,4594,86299,1721,37
DTW,42.21205889,-83.34883583,LIT,34.72939611,-92.22424556,362,2458,68,18
DTW,42.21205889,-83.34883583,LNK,40.85097222,-96.75925,320,263,51,15
DTW,42.21205889,-83.34883583,MBS,43.53291472,-84.07964722,1468,7369,266,18
DTW,42.21205889,-83.34883583,MCI,39.29760528,-94.71390556,1438,14704,386,26
DTW,42.21205889,-83.34883583,MCO,28.42888889,-81.31602778,3481,39977,913,26
DTW,42.21205889,-83.34883583,MDT,40.19349528,-76.76340361,543,2507,108,19
DTW,42.21205889,-83.34883583,MDW,41.7859825,-87.75242444,3179,30045,649,20
DTW,42.21205889,-83.34883583,MEM,35.04241667,-89.97666667,2562,19627,628,24
DTW,42.21205889,-83.34883583,MHT,42.93451639,-71.43705583,844,8716,215,25
DTW,42.21205889,-83.34883583,MIA,25.79325,-80.29055556,1227,15453,371,30
DTW,42.21205889,-83.34883583,MKE,42.94722222,-87.89658333,1742,20428,411,23
DTW,42.21205889,-83.34883583,MLI,41.44852639,-90.50753917,745,2522,135,18
DTW,42.21205889,-83.34883583,MSN,43.13985778,-89.33751361,1603,13502,341,21
DTW,42.21205889,-83.34883583,MSP,44.88054694,-93.2169225,4947,47330,1283,25
DTW,42.21205889,-83.34883583,MSY,29.99338889,-90.25802778,68,1045,25,36
DTW,42.21205889,-83.34883583,MYR,33.67975,-78.92833333,287,2061,61,21
DTW,42.21205889,-83.34883583,OKC,35.39308833,-97.60073389,622,3711,143,22
DTW,42.21205889,-83.34883583,OMA,41.30251861,-95.89417306,1324,7904,261,19
DTW,42.21205889,-83.34883583,ORD,41.979595,-87.90446417,7553,113553,2156,28
DTW,42.21205889,-83.34883583,ORF,36.89461111,-76.20122222,968,13804,299,30
DTW,42.21205889,-83.34883583,PBI,26.68316194,-80.09559417,472,5332,127,26
DTW,42.21205889,-83.34883583,PDX,45.58872222,-122.5975,250,1202,56,22
DTW,42.21205889,-83.34883583,PHL,39.87195278,-75.24114083,2791,34406,809,28
DTW,42.21205889,-83.34883583,PHX,33.43416667,-112.0080556,2928,25944,794,27
DTW,42.21205889,-83.34883583,PIA,40.66424333,-89.69330556,701,-294,120,17
DTW,42.21205889,-83.34883583,PIT,40.49146583,-80.23287083,1558,10098,340,21
DTW,42.21205889,-83.34883583,PLN,45.5709275,-84.796715,263,469,39,14
DTW,42.21205889,-83.34883583,PVD,41.72399917,-71.42822111,1105,12519,290,26
DTW,42.21205889,-83.34883583,PWM,43.64616667,-70.30875,66,404,15,22
DTW,42.21205889,-83.34883583,RDU,35.87763889,-78.78747222,1368,16920,374,27
DTW,42.21205889,-83.34883583,RIC,37.50516667,-77.31966667,700,7311,147,21
DTW,42.21205889,-83.34883583,ROA,37.32546833,-79.97542833,748,7344,165,22
DTW,42.21205889,-83.34883583,ROC,43.11886611,-77.67238389,864,7779,213,24
DTW,42.21205889,-83.34883583,RST,43.90882639,-92.49798722,105,1399,27,25
DTW,42.21205889,-83.34883583,RSW,26.53616667,-81.75516667,1144,17234,384,33
DTW,42.21205889,-83.34883583,SAN,32.73355611,-117.1896567,583,8753,207,35
DTW,42.21205889,-83.34883583,SAT,29.53369444,-98.46977778,597,7751,202,33
DTW,42.21205889,-83.34883583,SAV,32.12758333,-81.20213889,508,1796,90,17
DTW,42.21205889,-83.34883583,SBN,41.70895361,-86.31847417,1638,9412,298,18
DTW,42.21205889,-83.34883583,SCE,40.851206,-77.846302,500,2671,93,18
DTW,42.21205889,-83.34883583,SDF,38.17438889,-85.736,1082,11015,237,21
DTW,42.21205889,-83.34883583,SEA,47.44898194,-122.3093131,1172,14412,403,34
DTW,42.21205889,-83.34883583,SFO,37.61900194,-122.3748433,1235,20122,466,37
DTW,42.21205889,-83.34883583,SGF,37.24432611,-93.38685806,363,967,55,15
DTW,42.21205889,-83.34883583,SHV,32.4466275,-93.82559833,360,2396,68,18
DTW,42.21205889,-83.34883583,SJU,18.43941667,-66.00183333,155,2580,70,45
DTW,42.21205889,-83.34883583,SLC,40.78838778,-111.9777731,572,6105,133,23
DTW,42.21205889,-83.34883583,SRQ,27.39533333,-82.55411111,219,4231,85,38
DTW,42.21205889,-83.34883583,STL,38.74768694,-90.35998972,2516,27584,580,23
DTW,42.21205889,-83.34883583,STT,18.33730556,-64.97336111,16,598,12,75
DTW,42.21205889,-83.34883583,SWF,41.50409361,-74.10483833,724,4021,139,19
DTW,42.21205889,-83.34883583,SYR,43.11118694,-76.10631056,1015,10878,250,24
DTW,42.21205889,-83.34883583,TPA,27.97547222,-82.53325,1452,18656,439,30
DTW,42.21205889,-83.34883583,TUL,36.19837222,-95.88824167,726,6362,155,21
DTW,42.21205889,-83.34883583,TVC,44.74144472,-85.582235,1209,5970,227,18
DTW,42.21205889,-83.34883583,TYS,35.81248722,-83.99285583,1788,9628,350,19
DTW,42.21205889,-83.34883583,XNA,36.28186944,-94.30681111,362,1764,60,16
EGE,39.64256778,-106.9176953,ATL,33.64044444,-84.42694444,109,1512,27,24
EGE,39.64256778,-106.9176953,CLT,35.21401111,-80.94312583,13,335,6,46
EGE,39.64256778,-106.9176953,CVG,39.04614278,-84.6621725,30,488,8,26
EGE,39.64256778,-106.9176953,DEN,39.85840806,-104.6670019,1674,7492,296,17
EGE,39.64256778,-106.9176953,DFW,32.89595056,-97.0372,457,10885,123,26
EGE,39.64256778,-106.9176953,EWR,40.69249722,-74.16866056,207,5796,80,38
EGE,39.64256778,-106.9176953,IAH,29.98047222,-95.33972222,124,2846,43,34
EGE,39.64256778,-106.9176953,JFK,40.63975111,-73.77892556,13,572,6,46
EGE,39.64256778,-106.9176953,LAX,33.94253611,-118.4080744,111,4922,43,38
EGE,39.64256778,-106.9176953,LGA,40.77724306,-73.87260917,16,526,7,43
EGE,39.64256778,-106.9176953,MIA,25.79325,-80.29055556,43,2650,11,25
EGE,39.64256778,-106.9176953,MSP,44.88054694,-93.2169225,112,4189,39,34
EGE,39.64256778,-106.9176953,ORD,41.979595,-87.90446417,197,5992,63,31
EKO,40.82492611,-115.7916964,SLC,40.78838778,-111.9777731,1577,2491,140,8
ELM,42.15991361,-76.89144333,DTW,42.21205889,-83.34883583,1336,-496,175,13
ELP,31.80666667,-106.3778056,ABQ,35.04022222,-106.6091944,792,1055,69,8
ELP,31.80666667,-106.3778056,ATL,33.64044444,-84.42694444,575,2834,76,13
ELP,31.80666667,-106.3778056,AUS,30.19453278,-97.66987194,1344,4202,191,14
ELP,31.80666667,-106.3778056,DAL,32.84711389,-96.85177222,2290,7898,291,12
ELP,31.80666667,-106.3778056,DEN,39.85840806,-104.6670019,1060,-2845,124,11
ELP,31.80666667,-106.3778056,DFW,32.89595056,-97.0372,2901,11992,387,13
ELP,31.80666667,-106.3778056,HOU,29.64541861,-95.27888889,1033,2118,157,15
ELP,31.80666667,-106.3778056,IAH,29.98047222,-95.33972222,1136,2464,115,10
ELP,31.80666667,-106.3778056,LAS,36.08036111,-115.1523333,1056,2564,147,13
ELP,31.80666667,-106.3778056,LAX,33.94253611,-118.4080744,1075,5283,184,17
ELP,31.80666667,-106.3778056,LBB,33.66363889,-101.8227778,362,4046,89,24
ELP,31.80666667,-106.3778056,ONT,34.056,-117.6011944,381,1061,53,13
ELP,31.80666667,-106.3778056,ORD,41.979595,-87.90446417,670,7297,150,22
ELP,31.80666667,-106.3778056,PHX,33.43416667,-112.0080556,4136,28725,764,18
ELP,31.80666667,-106.3778056,SAN,32.73355611,-117.1896567,366,495,51,13
ELP,31.80666667,-106.3778056,SAT,29.53369444,-98.46977778,1344,4380,169,12
ELP,31.80666667,-106.3778056,SLC,40.78838778,-111.9777731,121,-40,4,3
ELP,31.80666667,-106.3778056,TUS,32.11608333,-110.9410278,89,-165,11,12
ERI,42.08202139,-80.17621556,DTW,42.21205889,-83.34883583,1398,2951,196,14
ERI,42.08202139,-80.17621556,PIT,40.49146583,-80.23287083,1,25,1,100
EUG,44.12326,-123.2186856,DEN,39.85840806,-104.6670019,726,-1437,75,10
EUG,44.12326,-123.2186856,LAS,36.08036111,-115.1523333,162,179,15,9
EUG,44.12326,-123.2186856,LAX,33.94253611,-118.4080744,305,1360,50,16
EUG,44.12326,-123.2186856,PDX,45.58872222,-122.5975,1551,-5056,77,4
EUG,44.12326,-123.2186856,PHX,33.43416667,-112.0080556,372,-1237,17,4
EUG,44.12326,-123.2186856,SFO,37.61900194,-122.3748433,1919,30032,499,26
EUG,44.12326,-123.2186856,SLC,40.78838778,-111.9777731,711,-448,64,9
EVV,38.03799139,-87.53062667,ATL,33.64044444,-84.42694444,1151,7488,216,18
EVV,38.03799139,-87.53062667,CVG,39.04614278,-84.6621725,136,-1183,7,5
EVV,38.03799139,-87.53062667,DFW,32.89595056,-97.0372,366,3182,78,21
EVV,38.03799139,-87.53062667,DTW,42.21205889,-83.34883583,1342,-4605,130,9
EVV,38.03799139,-87.53062667,MEM,35.04241667,-89.97666667,904,1870,111,12
EVV,38.03799139,-87.53062667,ORD,41.979595,-87.90446417,1944,21896,428,22
EWN,35.07297222,-77.04294444,ATL,33.64044444,-84.42694444,791,9207,172,21
EWR,40.69249722,-74.16866056,ABQ,35.04022222,-106.6091944,166,8640,99,59
EWR,40.69249722,-74.16866056,ACK,41.25305194,-70.06018139,234,6653,108,46
EWR,40.69249722,-74.16866056,ALB,42.74811944,-73.80297861,619,15467,230,37
EWR,40.69249722,-74.16866056,ATL,33.64044444,-84.42694444,8060,151334,2620,32
EWR,40.69249722,-74.16866056,AUS,30.19453278,-97.66987194,939,15017,301,32
EWR,40.69249722,-74.16866056,AVL,35.43619444,-82.54180556,658,14426,262,39
EWR,40.69249722,-74.16866056,BDL,41.93887417,-72.68322833,793,11823,244,30
EWR,40.69249722,-74.16866056,BGR,44.80744444,-68.82813889,536,5523,146,27
EWR,40.69249722,-74.16866056,BHM,33.56294306,-86.75354972,681,9538,236,34
EWR,40.69249722,-74.16866056,BNA,36.12447667,-86.67818222,1812,29978,563,31
EWR,40.69249722,-74.16866056,BOS,42.3643475,-71.00517917,3870,73212,1292,33
EWR,40.69249722,-74.16866056,BQN,18.49486111,-67.12944444,366,12921,196,53
EWR,40.69249722,-74.16866056,BTV,44.47300361,-73.1503125,879,15891,319,36
EWR,40.69249722,-74.16866056,BUF,42.94052472,-78.73216667,1481,34734,560,37
EWR,40.69249722,-74.16866056,BWI,39.17540167,-76.66819833,508,7658,138,27
EWR,40.69249722,-74.16866056,CAE,33.93884,-81.11953944,684,7625,188,27
EWR,40.69249722,-74.16866056,CHS,32.89864639,-80.04050583,1285,19189,420,32
EWR,40.69249722,-74.16866056,CLE,41.41089417,-81.84939667,2103,31675,584,27
EWR,40.69249722,-74.16866056,CLT,35.21401111,-80.94312583,5945,74570,1651,27
EWR,40.69249722,-74.16866056,CMH,39.99798528,-82.89188278,1653,23941,479,28
EWR,40.69249722,-74.16866056,CVG,39.04614278,-84.6621725,3095,40910,803,25
EWR,40.69249722,-74.16866056,DAB,29.17991667,-81.05805556,311,346,56,18
EWR,40.69249722,-74.16866056,DAY,39.90237583,-84.219375,946,18281,340,35
EWR,40.69249722,-74.16866056,DCA,38.85208333,-77.03772222,2269,33161,711,31
EWR,40.69249722,-74.16866056,DEN,39.85840806,-104.6670019,2209,38974,729,33
EWR,40.69249722,-74.16866056,DFW,32.89595056,-97.0372,3729,57866,1175,31
EWR,40.69249722,-74.16866056,DTW,42.21205889,-83.34883583,4419,52014,1217,27
EWR,40.69249722,-74.16866056,EGE,39.64256778,-106.9176953,207,4777,73,35
EWR,40.69249722,-74.16866056,FLL,26.07258333,-80.15275,4432,55315,1282,28
EWR,40.69249722,-74.16866056,GRR,42.88081972,-85.52276778,593,8148,159,26
EWR,40.69249722,-74.16866056,GSO,36.09774694,-79.9372975,1092,24332,410,37
EWR,40.69249722,-74.16866056,GSP,34.89566722,-82.21885833,1036,21774,385,37
EWR,40.69249722,-74.16866056,HDN,40.48118028,-107.2176597,15,52,1,6
EWR,40.69249722,-74.16866056,HNL,21.31869111,-157.9224072,362,6955,119,32
EWR,40.69249722,-74.16866056,IAD,38.94453194,-77.45580972,1789,30333,537,30
EWR,40.69249722,-74.16866056,IAH,29.98047222,-95.33972222,3989,54861,1284,32
EWR,40.69249722,-74.16866056,IND,39.71732917,-86.29438417,1722,27188,542,31
EWR,40.69249722,-74.16866056,JAN,32.31116667,-90.07588889,121,4057,59,48
EWR,40.69249722,-74.16866056,JAX,30.49405556,-81.68786111,1596,20814,468,29
EWR,40.69249722,-74.16866056,LAS,36.08036111,-115.1523333,2350,38277,773,32
EWR,40.69249722,-74.16866056,LAX,33.94253611,-118.4080744,3239,61384,1233,38
EWR,40.69249722,-74.16866056,LEX,38.03697222,-84.60538889,389,13287,176,45
EWR,40.69249722,-74.16866056,LIT,34.72939611,-92.22424556,323,13582,169,52
EWR,40.69249722,-74.16866056,MCI,39.29760528,-94.71390556,1798,30987,624,34
EWR,40.69249722,-74.16866056,MCO,28.42888889,-81.31602778,4978,81669,1545,31
EWR,40.69249722,-74.16866056,MDW,41.7859825,-87.75242444,279,4871,90,32
EWR,40.69249722,-74.16866056,MEM,35.04241667,-89.97666667,1192,15808,363,30
EWR,40.69249722,-74.16866056,MHT,42.93451639,-71.43705583,1331,23090,444,33
EWR,40.69249722,-74.16866056,MIA,25.79325,-80.29055556,2873,44896,828,28
EWR,40.69249722,-74.16866056,MKE,42.94722222,-87.89658333,2523,51667,855,33
EWR,40.69249722,-74.16866056,MSN,43.13985778,-89.33751361,313,5329,104,33
EWR,40.69249722,-74.16866056,MSP,44.88054694,-93.2169225,3103,37509,871,28
EWR,40.69249722,-74.16866056,MSY,29.99338889,-90.25802778,1139,15451,319,28
EWR,40.69249722,-74.16866056,MTJ,38.50886722,-107.8938333,21,245,5,23
EWR,40.69249722,-74.16866056,MYR,33.67975,-78.92833333,234,1588,67,28
EWR,40.69249722,-74.16866056,OKC,35.39308833,-97.60073389,360,10454,164,45
EWR,40.69249722,-74.16866056,OMA,41.30251861,-95.89417306,1079,22376,417,38
EWR,40.69249722,-74.16866056,ORD,41.979595,-87.90446417,7505,168650,2599,34
EWR,40.69249722,-74.16866056,ORF,36.89461111,-76.20122222,379,5756,129,34
EWR,40.69249722,-74.16866056,PBI,26.68316194,-80.09559417,2769,42758,854,30
EWR,40.69249722,-74.16866056,PDX,45.58872222,-122.5975,687,9038,201,29
EWR,40.69249722,-74.16866056,PHL,39.87195278,-75.24114083,19,-55,4,21
EWR,40.69249722,-74.16866056,PHX,33.43416667,-112.0080556,2601,34190,827,31
EWR,40.69249722,-74.16866056,PIT,40.49146583,-80.23287083,677,5323,172,25
EWR,40.69249722,-74.16866056,PSE,18.00830278,-66.56301194,16,-27,1,6
EWR,40.69249722,-74.16866056,PVD,41.72399917,-71.42822111,1101,20549,369,33
EWR,40.69249722,-74.16866056,PWM,43.64616667,-70.30875,740,14126,261,35
EWR,40.69249722,-74.16866056,RDU,35.87763889,-78.78747222,2391,51433,844,35
EWR,40.69249722,-74.16866056,RIC,37.50516667,-77.31966667,1576,43239,633,40
